SheetCaption,DSSupervisor,Salesman,Retailer Hierarchy 1,Retailer Hieararchy 2,Retailer Hierarchy 3,Retailer Code,Retailer Name,Address 1,Sales Invoice Number,Sales Invoice Date,Actual Delivery Date,Delivery Status,Company Product Code,Brand_Caption,Mother Pack Name,Dist. Product Code,Product Name,Batch,MRP,Selling Rate,Quantity Billed,Gross Amount,Special Discount,Product Special Discount,Product Scheme Discount,Distributor Discount,Cash Discount,Key Discount,Tax Amount,Net Amount
Detail ,,Narsingh,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010222,NILGIRI SUPER MART,25-A HAUZ RANI,JC46572,2020-10-22,2020-10-22,Delivered,12414488,IN C&C : Kitkat,KIT KAT 4F 38.3g,12414488,KIT KAT 4 Finger 18(18x37.3g) N3 IN,Batch 02530454B1M-02530454B1,25,19.2604,18,346.6872,0,0,10.40061,0,0,0,60.53159,396.81818
Detail ,,AMIT,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010035,SHRI RADHA DAIRY PANEER BHANDAR,SHIVALIK MARKET PUSHPA VIHAR SEC1,JC46516,2020-10-22,2020-10-22,Delivered,12470498,IN SSD : Milkmaid SCM,MILKMAID SCM Tin 400g,12470498,MILKMAID SCM TIN 48x400g Diwali IN,Batch 02710451ZAM-02710451ZA,125,102.39188,6,614.35128,0,0,0,0,0,0,73.72215,688.07343
Detail ,,AMIT,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010082,NEW CAKE PALACE,J BLOCK SAKET,JC46523,2020-10-22,2020-10-22,Delivered,12470498,IN SSD : Milkmaid SCM,MILKMAID SCM Tin 400g,12470498,MILKMAID SCM TIN 48x400g Diwali IN,Batch 02710451ZAM-02710451ZA,125,102.39188,12,1228.70256,0,0,24.57386,0,0,0,144.49544,1348.62414
Detail ,,Narsingh,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010222,NILGIRI SUPER MART,25-A HAUZ RANI,JC46572,2020-10-22,2020-10-22,Delivered,12470498,IN SSD : Milkmaid SCM,MILKMAID SCM Tin 400g,12470498,MILKMAID SCM TIN 48x400g Diwali IN,Batch 02710451ZAM-02710451ZA,125,102.39188,2,204.78376,0,0,0,0,0,0,24.57405,229.35781
Detail ,,RATHI,AS:AD HOC SHOPPING,CV:Convenience,CPP:Petrol Pump,582204000026,SINGH MOTORS,HEMKUNTH COLGK 1,JC46559,2020-10-22,2020-10-22,Delivered,12440800,IN C&C : Milkybar,MILKYBAR Mould 13g,12440800,MILKYBAR Mould 16(27x12.5g) IN,Batch 02640454X1M-02640454X1,10,7.60051,27,205.21377,0,0,0,0,0,0,36.93848,242.15225
Detail ,,Neeraj,PS:PLANNED SHOPPING,SM:Supermarkets,T3:Tier 3,582204000183,VALUE  BAZAR,"25-A/1, GOVINDPURI, KALKAJI, NEW DELHI-19",JC46496,2020-10-22,2020-10-22,Delivered,12440800,IN C&C : Milkybar,MILKYBAR Mould 13g,12440800,MILKYBAR Mould 16(27x12.5g) IN,Batch 02640454X1M-02640454X1,10,7.60051,27,205.21377,0,0,0,0,0,0,36.93848,242.15225
Detail ,,Neeraj,PS:PLANNED SHOPPING,GS:Groceries - Small,GS:Groceries Small - A,582204000195,GUPTA STORE,"422/5, GOVINDPURI",JC46488,2020-10-22,2020-10-22,Delivered,12440800,IN C&C : Milkybar,MILKYBAR Mould 13g,12440800,MILKYBAR Mould 16(27x12.5g) IN,Batch 02640454X1M-02640454X1,10,7.60051,27,205.21377,0,0,0,0,0,0,36.93848,242.15225
Detail ,,RATHI,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204000684,MEDI CARE CHEMIST,"A-46, LPN - 2",JC46551,2020-10-22,2020-10-22,Delivered,12440800,IN C&C : Milkybar,MILKYBAR Mould 13g,12440800,MILKYBAR Mould 16(27x12.5g) IN,Batch 02640454X1M-02640454X1,10,7.60051,27,205.21377,0,0,0,0,0,0,36.93848,242.15225
Detail ,,Vikash,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH1:Chemists - B,582204000847,VIDYA MEDICOS,"1661/15, MAIN ROAD GOVINDPURI",JC46480,2020-10-22,2020-10-22,Delivered,12440800,IN C&C : Milkybar,MILKYBAR Mould 13g,12440800,MILKYBAR Mould 16(27x12.5g) IN,Batch 02640454X1M-02640454X1,10,7.60051,27,205.21377,0,0,0,0,0,0,36.93848,242.15225
Detail ,,AMIT,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010082,NEW CAKE PALACE,J BLOCK SAKET,JC46523,2020-10-22,2020-10-22,Delivered,12440800,IN C&C : Milkybar,MILKYBAR Mould 13g,12440800,MILKYBAR Mould 16(27x12.5g) IN,Batch 02640454X1M-02640454X1,10,7.60051,135,1026.06885,0,0,0,0,0,0,184.69239,1210.76124
Detail ,,AMIT,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010147,JAI BHARAT DEP.STORE,SHIVALIK MARKET PUSHPA VIHAR SEC 1,JC46515,2020-10-22,2020-10-22,Delivered,12458968,IN C&B : Nescafe Gold - Retail,NESCAFE GOLD Original Int5 100g,12458968,NESCAFE GOLD Original Int5 12x100g N1 IN,Batch 01963657M-01963657,475,350.03686,1,350.03686,0,0,17.50179,0,0,0,59.85631,392.39138
Detail ,,RAKESH,AS:AD HOC SHOPPING,CV:Convenience,CPP:Petrol Pump,582204000020,NAV-YUG SERVICE STATION,"B-BLK , GK-1",JC46497,2020-10-22,2020-10-22,Delivered,12459235,IN C&C : Kitkat Tablets,KITKAT Dsrt Choc Fudge 150g,12459235,KIT KAT Dsrt Rich Choc Fdg10(6x150g)N1IN,Batch 02750454R1M-02750454R1,160,121.60831,6,729.64986,0,0,135.88938,0,0,0,106.87689,700.63737
Detail ,,Neeraj,PS:PLANNED SHOPPING,SM:Supermarkets,T3:Tier 3,582204010651,SAVERS BAZAR,185 SUBHASH KHAND  KALKA JI,JC46487,2020-10-22,2020-10-22,Delivered,12459235,IN C&C : Kitkat Tablets,KITKAT Dsrt Choc Fudge 150g,12459235,KIT KAT Dsrt Rich Choc Fdg10(6x150g)N1IN,Batch 02750454R1M-02750454R1,160,121.60831,12,1459.29972,0,0,286.37149,0,0,0,211.12708,1384.05531
Detail ,,PUSHPENDER (GSB),NP:NP,OOH:OOH,TPRA:TP:Railways,582204000808,CRAZY CAFE,NEW DELHI,JC46579,2020-10-22,2020-10-22,Delivered,12422279,IN C&C : Kitkat,KIT KAT 4F 38.3g,12422279,KIT KAT 4F Celebreak 18(18x37.3g) IN,Batch 02670454B1M-02670454B1,25,19.2604,3240,62403.696,0,7488.44352,0,1560.0924,0,0,9603.92881,62959.08889
Detail ,,RAKESH,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204000004,NEW EMPIRE STORE,M 53  MKT GK1,JC46503,2020-10-22,2020-10-22,Delivered,11450022,IN CUL : Coconut Milk Powder,MAGGI Coconut Milk Powder 25g,11450022,MAGGI Coconut MlkPwdr SacMP24(10x25g)IN,Batch 02190376XAM-02190376XA,30,26.21232,10,262.1232,0,0,0,0,0,0,13.10616,275.22936
Detail ,,AMIT,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010147,JAI BHARAT DEP.STORE,SHIVALIK MARKET PUSHPA VIHAR SEC 1,JC46515,2020-10-22,2020-10-22,Delivered,11450022,IN CUL : Coconut Milk Powder,MAGGI Coconut Milk Powder 25g,11450022,MAGGI Coconut MlkPwdr SacMP24(10x25g)IN,Batch 02190376XAM-02190376XA,30,26.21232,10,262.1232,0,0,0,0,0,0,13.10616,275.22936
Detail ,,Narsingh,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010222,NILGIRI SUPER MART,25-A HAUZ RANI,JC46572,2020-10-22,2020-10-22,Delivered,12418595,IN C&C : Milkybar,MILKYBAR Moosha Tablet 45g,12418595,MILKYBAR Moosha Tablet 20(14x45g) IN,Batch 02030454R1M-02030454R1,45,34.20233,14,478.83262,0,0,14.36491,0,0,0,83.60419,548.0719
Detail ,,RAKESH,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204000013,ANAND DAIRY,SHOPNO 15 G N MKT,JC46510,2020-10-22,2020-10-22,Delivered,11450011,IN CUL : Coconut Milk Powder,MAGGI Coconut Milk Powder 100g,11450011,MAGGI Coconut Milk Powder 48x100g IN,Batch 02010376AAM-02010376AA,100,87.3744,2,174.7488,0,0,0,0,0,0,8.73744,183.48624
Detail ,,RATHI,PS:PLANNED SHOPPING,GL:Groceries - Large,GL1:Groceries  Large - A1,582204000686,VIJAY STORE,"45, CENTRAL MERKET",JC46555,2020-10-22,2020-10-22,Delivered,11450011,IN CUL : Coconut Milk Powder,MAGGI Coconut Milk Powder 100g,11450011,MAGGI Coconut Milk Powder 48x100g IN,Batch 02010376AAM-02010376AA,100,87.3744,6,524.2464,0,0,0,0,0,0,26.21232,550.45872
Detail ,,AMIT,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010035,SHRI RADHA DAIRY PANEER BHANDAR,SHIVALIK MARKET PUSHPA VIHAR SEC1,JC46516,2020-10-22,2020-10-22,Delivered,11450011,IN CUL : Coconut Milk Powder,MAGGI Coconut Milk Powder 100g,11450011,MAGGI Coconut Milk Powder 48x100g IN,Batch 02010376AAM-02010376AA,100,87.3744,3,262.1232,0,0,0,0,0,0,13.10616,275.22936
Detail ,,AMIT,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010082,NEW CAKE PALACE,J BLOCK SAKET,JC46523,2020-10-22,2020-10-22,Delivered,11450011,IN CUL : Coconut Milk Powder,MAGGI Coconut Milk Powder 100g,11450011,MAGGI Coconut Milk Powder 48x100g IN,Batch 02010376AAM-02010376AA,100,87.3744,12,1048.4928,0,0,0,0,0,0,52.42464,1100.91744
Detail ,,AMIT,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010147,JAI BHARAT DEP.STORE,SHIVALIK MARKET PUSHPA VIHAR SEC 1,JC46515,2020-10-22,2020-10-22,Delivered,11450011,IN CUL : Coconut Milk Powder,MAGGI Coconut Milk Powder 100g,11450011,MAGGI Coconut Milk Powder 48x100g IN,Batch 02010376AAM-02010376AA,100,87.3744,3,262.1232,0,0,0,0,0,0,13.10616,275.22936
Detail ,,Neeraj,PS:PLANNED SHOPPING,SM:Supermarkets,T3:Tier 3,582204000183,VALUE  BAZAR,"25-A/1, GOVINDPURI, KALKAJI, NEW DELHI-19",JC46496,2020-10-22,2020-10-22,Delivered,12396069,IN C&B : Nescafe Gold - Retail,NESCAFE GOLD Sgnt Jar 50g,12396069,NESCAFE GOLD Original Int5 12x50g IN,Batch 01673657M-01673657,290,213.70671,2,427.41342,0,0,21.37024,0,0,0,73.08777,479.13095
Detail ,,RATHI,PS:PLANNED SHOPPING,GL:Groceries - Large,GL1:Groceries  Large - A1,582204000686,VIJAY STORE,"45, CENTRAL MERKET",JC46555,2020-10-22,2020-10-22,Delivered,12396069,IN C&B : Nescafe Gold - Retail,NESCAFE GOLD Sgnt Jar 50g,12396069,NESCAFE GOLD Original Int5 12x50g IN,Batch 01673657M-01673657,290,213.70671,3,641.12013,0,0,32.056,0,0,0,109.63154,718.69567
Detail ,,AMIT,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010147,JAI BHARAT DEP.STORE,SHIVALIK MARKET PUSHPA VIHAR SEC 1,JC46515,2020-10-22,2020-10-22,Delivered,12396069,IN C&B : Nescafe Gold - Retail,NESCAFE GOLD Sgnt Jar 50g,12396069,NESCAFE GOLD Original Int5 12x50g IN,Batch 01673657M-01673657,290,213.70671,3,641.12013,0,0,32.0559,0,0,0,109.63156,718.6958
Detail ,,Neeraj,PS:PLANNED SHOPPING,SM:Supermarkets,T3:Tier 3,582204000183,VALUE  BAZAR,"25-A/1, GOVINDPURI, KALKAJI, NEW DELHI-19",JC46496,2020-10-22,2020-10-22,Delivered,12406891,IN CUL : Noodles Oats,MAGGI 2-MINUTE NOODLES Oats 73g,12406891,MAGGI Nutri-licious Oats Mas 96x72.5g IN,Batch 02490455KAM-02490455KA,25,20.29221,12,243.50652,0,0,0,0,0,0,29.22078,272.7273
Detail ,,RAKESH,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204000004,NEW EMPIRE STORE,M 53  MKT GK1,JC46503,2020-10-22,2020-10-22,Delivered,12425803,IN SSD : EveryDay DW,EVERYDAY Dairy Whitener Sachet 200g NTNL,12425803,EVERYDAY DW 48x200g N2 IN,Batch 021804516AM-021804516A,108,95.23806,12,1142.85672,0,0,0,0,0,0,57.14284,1199.99956
Detail ,,RAKESH,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204000007,PAWAN STORE,4 R BLK GK1,JC46507,2020-10-22,2020-10-22,Delivered,12425803,IN SSD : EveryDay DW,EVERYDAY Dairy Whitener Sachet 200g NTNL,12425803,EVERYDAY DW 48x200g N2 IN,Batch 021804516AM-021804516A,108,95.23806,6,571.42836,0,0,0,0,0,0,28.57142,599.99978
Detail ,,Narsingh,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204010148,FAMILY CARE CHEMIST,140-C HAUZ RANI OPP MAX HOSPITAL,JC46568,2020-10-22,2020-10-22,Delivered,12425803,IN SSD : EveryDay DW,EVERYDAY Dairy Whitener Sachet 200g NTNL,12425803,EVERYDAY DW 48x200g N2 IN,Batch 021804516AM-021804516A,108,95.23806,2,190.47612,0,0,0,0,0,0,9.52381,199.99993
Detail ,,Narsingh,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010222,NILGIRI SUPER MART,25-A HAUZ RANI,JC46572,2020-10-22,2020-10-22,Delivered,12425803,IN SSD : EveryDay DW,EVERYDAY Dairy Whitener Sachet 200g NTNL,12425803,EVERYDAY DW 48x200g N2 IN,Batch 021804516AM-021804516A,108,95.23806,6,571.42836,0,0,0,0,0,0,28.57142,599.99978
Detail ,,AMIT,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010082,NEW CAKE PALACE,J BLOCK SAKET,JC46523,2020-10-22,2020-10-22,Delivered,12425803,IN SSD : EveryDay DW,EVERYDAY Dairy Whitener Sachet 200g NTNL,12425803,EVERYDAY DW 48x200g N2 IN,Batch 021804516AM-021804516A,108,95.23806,6,571.42836,0,0,0,0,0,0,28.57142,599.99978
Detail ,,AMIT,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010137,SM STORE,NEW DELHI,JC46517,2020-10-22,2020-10-22,Delivered,12425803,IN SSD : EveryDay DW,EVERYDAY Dairy Whitener Sachet 200g NTNL,12425803,EVERYDAY DW 48x200g N2 IN,Batch 021804516AM-021804516A,108,95.23806,2,190.47612,0,0,0,0,0,0,9.52381,199.99993
Detail ,,RATHI,PS:PLANNED SHOPPING,GS:Groceries - Small,GS:Groceries Small - A,582204000678,BHASHIN STORE,"E-8, CENTRAL MARKET",JC46558,2020-10-22,2020-10-22,Delivered,12425803,IN SSD : EveryDay DW,EVERYDAY Dairy Whitener Sachet 200g NTNL,12425803,EVERYDAY DW 48x200g N2 IN,Batch 021804516AM-021804516A,108,95.23806,3,285.71418,0,0,0,0,0,0,14.28571,299.99989
Detail ,,RATHI,PS:PLANNED SHOPPING,GS:Groceries - Small,GS:Groceries Small - A,582204000680,SAI STORE,A-3 LAJPAT NAGAR-2,JC46550,2020-10-22,2020-10-22,Delivered,12425803,IN SSD : EveryDay DW,EVERYDAY Dairy Whitener Sachet 200g NTNL,12425803,EVERYDAY DW 48x200g N2 IN,Batch 021804516AM-021804516A,108,95.23806,3,285.71418,0,0,0,0,0,0,14.28571,299.99989
Detail ,,RAKESH,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204000013,ANAND DAIRY,SHOPNO 15 G N MKT,JC46510,2020-10-22,2020-10-22,Delivered,12425803,IN SSD : EveryDay DW,EVERYDAY Dairy Whitener Sachet 200g NTNL,12425803,EVERYDAY DW 48x200g N2 IN,Batch 021804516AM-021804516A,108,95.23806,3,285.71418,0,0,0,0,0,0,14.28571,299.99989
Detail ,,RAKESH,AS:AD HOC SHOPPING,CV:Convenience,CPP:Petrol Pump,582204000020,NAV-YUG SERVICE STATION,"B-BLK , GK-1",JC46497,2020-10-22,2020-10-22,Delivered,12425803,IN SSD : EveryDay DW,EVERYDAY Dairy Whitener Sachet 200g NTNL,12425803,EVERYDAY DW 48x200g N2 IN,Batch 021804516AM-021804516A,108,95.23806,3,285.71418,0,0,0,0,0,0,14.28571,299.99989
Detail ,,RATHI,AS:AD HOC SHOPPING,CV:Convenience,CPP:Petrol Pump,582204000026,SINGH MOTORS,HEMKUNTH COLGK 1,JC46559,2020-10-22,2020-10-22,Delivered,12341319,IN C&C : Milkybar,MILKYBAR Mould 25g,12341319,MILKYBAR MOULD 12(24x25g) N1 IN,Batch 02800454R1M-02800454R1,20,15.20103,48,729.64944,0,0,29.18551,0,0,0,126.08351,826.54744
Detail ,,RATHI,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204000684,MEDI CARE CHEMIST,"A-46, LPN - 2",JC46551,2020-10-22,2020-10-22,Delivered,12341319,IN C&C : Milkybar,MILKYBAR Mould 25g,12341319,MILKYBAR MOULD 12(24x25g) N1 IN,Batch 02800454R1M-02800454R1,20,15.20103,24,364.82472,0,0,7.29645,0,0,0,64.35509,421.88336
Detail ,,RATHI,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204000696,MEGHA DRYFRUIT MART,"C/11, CENTRAL METKET",JC46552,2020-10-22,2020-10-22,Delivered,12341319,IN C&C : Milkybar,MILKYBAR Mould 25g,12341319,MILKYBAR MOULD 12(24x25g) N1 IN,Batch 02800454R1M-02800454R1,20,15.20103,24,364.82472,0,0,10.9447,0,0,0,63.6984,417.57842
Detail ,,AMIT,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010082,NEW CAKE PALACE,J BLOCK SAKET,JC46523,2020-10-22,2020-10-22,Delivered,12341319,IN C&C : Milkybar,MILKYBAR Mould 25g,12341319,MILKYBAR MOULD 12(24x25g) N1 IN,Batch 02800454R1M-02800454R1,20,15.20103,48,729.64944,0,0,43.77753,0,0,0,123.45694,809.32885
Detail ,,RAKESH,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204000004,NEW EMPIRE STORE,M 53  MKT GK1,JC46503,2020-10-22,2020-10-22,Delivered,12296327,IN SSD : UHT Milk - Slim,NESTLE a+ Slim Milk TBrik 1L,12296327,NESTLE SLIM Skmd Milk TBrik 12x1L N5 IN,Batch 02451530GAM-02451530GA,89,79.5886,24,1910.1264,0,0,0,0,0,0,95.50632,2005.63272
Detail ,,RAKESH,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204000005,H M MORNING STORE PVT LTD,M 41 MKT GK1,JC46500,2020-10-22,2020-10-22,Delivered,12296327,IN SSD : UHT Milk - Slim,NESTLE a+ Slim Milk TBrik 1L,12296327,NESTLE SLIM Skmd Milk TBrik 12x1L N5 IN,Batch 02451530GAM-02451530GA,89,79.5886,36,2865.1896,0,0,0,0,0,0,143.25948,3008.44908
Detail ,,AMIT,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010082,NEW CAKE PALACE,J BLOCK SAKET,JC46523,2020-10-22,2020-10-22,Delivered,12296327,IN SSD : UHT Milk - Slim,NESTLE a+ Slim Milk TBrik 1L,12296327,NESTLE SLIM Skmd Milk TBrik 12x1L N5 IN,Batch 02661530GAM-02661530GA,89,79.5886,36,2865.1896,0,0,0,0,0,0,143.25948,3008.44908
Detail ,,AMIT,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010083,ANAND MORNING STORE,J BLOCK SAKET,JC46524,2020-10-22,2020-10-22,Delivered,12296327,IN SSD : UHT Milk - Slim,NESTLE a+ Slim Milk TBrik 1L,12296327,NESTLE SLIM Skmd Milk TBrik 12x1L N5 IN,Batch 02661530GAM-02661530GA,89,79.5886,12,955.0632,0,0,0,0,0,0,47.75316,1002.81636
Detail ,,AMIT,PS:PLANNED SHOPPING,GS:Groceries - Small,GS:Groceries Small - A,582204010144,NEW MORNING STORE,H BLOCK SAKET,JC46518,2020-10-22,2020-10-22,Delivered,12296327,IN SSD : UHT Milk - Slim,NESTLE a+ Slim Milk TBrik 1L,12296327,NESTLE SLIM Skmd Milk TBrik 12x1L N5 IN,Batch 02661530GAM-02661530GA,89,79.5886,12,955.0632,0,0,0,0,0,0,47.75316,1002.81636
Detail ,,Narsingh,PS:PLANNED SHOPPING,GS:Groceries - Small,GS:Groceries Small - A,582204010238,AHMADI SUPER STORE,E-11/71 HAUZ RANI,JC46575,2020-10-22,2020-10-22,Delivered,12296327,IN SSD : UHT Milk - Slim,NESTLE a+ Slim Milk TBrik 1L,12296327,NESTLE SLIM Skmd Milk TBrik 12x1L N5 IN,Batch 02661530GAM-02661530GA,89,79.5886,12,955.0632,0,0,0,0,0,0,47.75316,1002.81636
Detail ,,RAKESH,PS:PLANNED SHOPPING,GS:Groceries - Small,GS:Groceries Small - A,582204010649,RADHEY RADHEY STORE,"ME-9, GREATER KAILASH MARKET ,PART 1",JC46501,2020-10-22,2020-10-22,Delivered,12296327,IN SSD : UHT Milk - Slim,NESTLE a+ Slim Milk TBrik 1L,12296327,NESTLE SLIM Skmd Milk TBrik 12x1L N5 IN,Batch 02451530GAM-02451530GA,89,79.5886,24,1910.1264,0,0,0,0,0,0,95.50632,2005.63272
Detail ,,RAKESH,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204000010,BHARAT MEDICAL STORE,N1 MKT GK1,JC46498,2020-10-22,2020-10-22,Delivered,12397906,IN NSB : Lactogen 1,LACTOGEN 1 Infant Formula BIB 400g,12397906,LACTOGEN 1 IF BIB 24x400g NWB0142 IN,Batch 02306661M2M-02306661M2,330,256.56983,2,513.13966,0,0,0,0,0,0,92.36514,605.5048
Detail ,,RAKESH,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204000014,MEHTA MEDICOS,SH 25 G N MKT,JC46511,2020-10-22,2020-10-22,Delivered,12397906,IN NSB : Lactogen 1,LACTOGEN 1 Infant Formula BIB 400g,12397906,LACTOGEN 1 IF BIB 24x400g NWB0142 IN,Batch 02306661M2M-02306661M2,330,256.56983,6,1539.41898,0,0,0,0,0,0,277.09542,1816.5144
Detail ,,RAKESH,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204000019,CHAWLA CHEMIST,5 R BLK MKT GK 1,JC46508,2020-10-22,2020-10-22,Delivered,12397906,IN NSB : Lactogen 1,LACTOGEN 1 Infant Formula BIB 400g,12397906,LACTOGEN 1 IF BIB 24x400g NWB0142 IN,Batch 02306661M2M-02306661M2,330,256.56983,1,256.56983,0,0,0,0,0,0,46.18257,302.7524
Detail ,,Neeraj,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204000172,GARG MEDICOSE,MAIN MARKET,JC46492,2020-10-22,2020-10-22,Delivered,12397906,IN NSB : Lactogen 1,LACTOGEN 1 Infant Formula BIB 400g,12397906,LACTOGEN 1 IF BIB 24x400g NWB0142 IN,Batch 02306661M2M-02306661M2,330,256.56983,3,769.70949,0,0,0,0,0,0,138.54771,908.2572
Detail ,,Vikash,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204000177,SHRI SAI MEDICOS,SHOP NO- 1652-1/15,JC46484,2020-10-22,2020-10-22,Delivered,12397906,IN NSB : Lactogen 1,LACTOGEN 1 Infant Formula BIB 400g,12397906,LACTOGEN 1 IF BIB 24x400g NWB0142 IN,Batch 02306661M2M-02306661M2,330,256.56983,2,513.13966,0,0,0,0,0,0,92.36514,605.5048
Detail ,,Neeraj,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204000234,NASA CHEMIST,"1666/1, SHOP NO. 4, GOVINDPURI EXTN, KALKAJI",JC46491,2020-10-22,2020-10-22,Delivered,12397906,IN NSB : Lactogen 1,LACTOGEN 1 Infant Formula BIB 400g,12397906,LACTOGEN 1 IF BIB 24x400g NWB0142 IN,Batch 02306661M2M-02306661M2,330,256.56983,1,256.56983,0,0,0,0,0,0,46.18257,302.7524
Detail ,,Narsingh,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204010042,MANI PHARMACY,"187,A HAUZ RANI OPP MAX HOSPITAL SAKET",JC46566,2020-10-22,2020-10-22,Delivered,12397906,IN NSB : Lactogen 1,LACTOGEN 1 Infant Formula BIB 400g,12397906,LACTOGEN 1 IF BIB 24x400g NWB0142 IN,Batch 02306661M2M-02306661M2,330,256.56983,3,769.70949,0,0,0,0,0,0,138.54771,908.2572
Detail ,,Narsingh,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204010140,SHRI KAMAL MEDICOS,"5,DDA MARKET ,OPP GYAN BHARTI SCHOOL",JC46564,2020-10-22,2020-10-22,Delivered,12397906,IN NSB : Lactogen 1,LACTOGEN 1 Infant Formula BIB 400g,12397906,LACTOGEN 1 IF BIB 24x400g NWB0142 IN,Batch 02306661M2M-02306661M2,330,256.56983,2,513.13966,0,0,0,0,0,0,92.36514,605.5048
Detail ,,Narsingh,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204010148,FAMILY CARE CHEMIST,140-C HAUZ RANI OPP MAX HOSPITAL,JC46568,2020-10-22,2020-10-22,Delivered,12397906,IN NSB : Lactogen 1,LACTOGEN 1 Infant Formula BIB 400g,12397906,LACTOGEN 1 IF BIB 24x400g NWB0142 IN,Batch 02306661M2M-02306661M2,330,256.56983,4,1026.27932,0,0,0,0,0,0,184.73028,1211.0096
Detail ,,Narsingh,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204010204,BATRA MEDICOS,"SHOP NO-9,DDA MARKET,OPP GYAN BHARTI SCHOOL,",JC46563,2020-10-22,2020-10-22,Delivered,12397906,IN NSB : Lactogen 1,LACTOGEN 1 Infant Formula BIB 400g,12397906,LACTOGEN 1 IF BIB 24x400g NWB0142 IN,Batch 02306661M2M-02306661M2,330,256.56983,3,769.70949,0,0,0,0,0,0,138.54771,908.2572
Detail ,,Vikash,PS:PLANNED SHOPPING,SM:Supermarkets,T3:Tier 3,582204000241,GOEL TRADERS,"1352G/13, GOVINDPURI OPP. PETROL PUMP",JC46495,2020-10-22,2020-10-22,Delivered,12397906,IN NSB : Lactogen 1,LACTOGEN 1 Infant Formula BIB 400g,12397906,LACTOGEN 1 IF BIB 24x400g NWB0142 IN,Batch 02306661M2M-02306661M2,330,256.56983,48,12315.35184,0,0,0,307.8838,0,0,2161.34425,14168.81229
Detail ,,Neeraj,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH1:Chemists - B,582204000247,R. X  SOLUTION,"74/1, GALI NO.1 GOVINDPURI KALKA JI",JC46494,2020-10-22,2020-10-22,Delivered,12397906,IN NSB : Lactogen 1,LACTOGEN 1 Infant Formula BIB 400g,12397906,LACTOGEN 1 IF BIB 24x400g NWB0142 IN,Batch 02306661M2M-02306661M2,330,256.56983,4,1026.27932,0,0,0,0,0,0,184.73028,1211.0096
